Time - Theta_sim,Amplitude - Theta_sim,Time - Theta_Motor,Amplitude - Theta_Motor,Time - Input V,Amplitude - Input V
755,0.010502,755,-0.0322136,755,0.32
756,0.0152963,756,-0.0322136,756,0.384
757,0.0212179,757,-0.0291456,757,0.448
758,0.0282667,758,-0.0260777,758,0.512
759,0.0364427,759,-0.0214757,759,0.576
760,0.045746,760,-0.0168738,760,0.64
761,0.0561767,761,-0.00920388,761,0.704
762,0.0677346,762,0,762,0.768
763,0.0804198,763,0.00920388,763,0.832
764,0.0942322,764,0.0184078,764,0.896
765,0.109172,765,0.0291456,765,0.96
766,0.124931,766,0.0414175,766,0.976
767,0.140802,767,0.0552233,767,0.912
768,0.156332,768,0.0674952,768,0.848
769,0.171236,769,0.082835,769,0.784
770,0.185331,770,0.0951068,770,0.72
771,0.198502,771,0.108913,771,0.656
772,0.210674,772,0.119651,772,0.592
773,0.2218,773,0.130388,773,0.528
774,0.231852,774,0.141126,774,0.464
775,0.240809,775,0.15033,775,0.4
776,0.24866,776,0.158,776,0.336
777,0.255398,777,0.16567,777,0.272
778,0.261016,778,0.171806,778,0.208
779,0.265513,779,0.176408,779,0.144
780,0.268885,780,0.179476,780,0.08
781,0.271133,781,0.182544,781,0.016
782,0.272255,782,0.184078,782,-0.048
783,0.27225,783,0.184078,783,-0.112
784,0.271119,784,0.184078,784,-0.176
785,0.268861,785,0.184078,785,-0.24
786,0.265475,786,0.184078,786,-0.304
787,0.260963,787,0.184078,787,-0.368
788,0.255323,788,0.18101,788,-0.432
789,0.248556,789,0.177942,789,-0.496
790,0.240662,790,0.17334,790,-0.56
791,0.23164,791,0.168738,791,-0.624
792,0.221491,792,0.161068,792,-0.688
793,0.210215,793,0.153398,793,-0.752
794,0.197812,794,0.144194,794,-0.816
795,0.184281,795,0.133456,795,-0.88
796,0.169623,796,0.122718,796,-0.944
797,0.153941,797,0.111981,797,-0.992
798,0.138017,798,0.0981748,798,-0.928
799,0.122349,799,0.0843689,799,-0.864
800,0.107256,800,0.0705631,800,-0.8
801,0.0929374,801,0.0552233,801,-0.736
802,0.0795224,802,0.0429515,802,-0.672
803,0.0670923,803,0.0306796,803,-0.608
804,0.0556989,804,0.0199418,804,-0.544
805,0.0453751,805,0.0076699,805,-0.48
806,0.036142,806,0,806,-0.416
807,0.028013,807,-0.00920388,807,-0.352
808,0.0209963,808,-0.0168738,808,-0.288
809,0.0150976,809,-0.0230097,809,-0.224
810,0.0103202,810,-0.0291456,810,-0.16
811,0.00666621,811,-0.0322136,811,-0.096
812,0.00413712,812,-0.0352816,812,-0.032
813,0.00273379,813,-0.0368155,813,0.032
814,0.00245678,814,-0.0383495,814,0.096
815,0.00330644,815,-0.0383495,815,0.16
816,0.005283,816,-0.0383495,816,0.224
817,0.0083866,817,-0.0383495,817,0.288
818,0.0126173,818,-0.0383495,818,0.352
819,0.0179753,819,-0.0368155,819,0.416
820,0.0244604,820,-0.0337476,820,0.48
821,0.0320729,821,-0.0291456,821,0.544
822,0.0408126,822,-0.0245437,822,0.608
823,0.0506795,823,-0.0184078,823,0.672
824,0.0616738,824,-0.00920388,824,0.736
825,0.0737953,825,-0.00306796,825,0.8
826,0.0870442,826,0.0076699,826,0.864
827,0.10142,827,0.0184078,827,0.928
828,0.116924,828,0.0306796,828,0.992
829,0.132836,829,0.0429515,829,0.944
830,0.148599,830,0.0552233,830,0.88
831,0.163856,831,0.0705631,831,0.816
832,0.17838,832,0.082835,832,0.752
833,0.192029,833,0.0966408,833,0.688
834,0.204711,834,0.108913,834,0.624
835,0.216367,835,0.121184,835,0.56
836,0.22696,836,0.130388,836,0.496
837,0.236467,837,0.141126,837,0.432
838,0.244873,838,0.15033,838,0.368
839,0.252168,839,0.156466,839,0.304
840,0.258347,840,0.164136,840,0.24
841,0.263405,841,0.168738,841,0.176
842,0.26734,842,0.17334,842,0.112
843,0.27015,843,0.176408,843,0.048
844,0.271835,844,0.177942,844,-0.016
845,0.272393,845,0.179476,845,-0.08
846,0.271825,846,0.179476,846,-0.144
847,0.270131,847,0.179476,847,-0.208
848,0.267309,848,0.179476,848,-0.272
849,0.26336,849,0.179476,849,-0.336
850,0.258284,850,0.177942,850,-0.4
851,0.25208,851,0.174874,851,-0.464
852,0.24475,852,0.170272,852,-0.528
853,0.236292,853,0.16567,853,-0.592
854,0.226707,854,0.159534,854,-0.656
855,0.215994,855,0.153398,855,-0.72
856,0.204155,856,0.144194,856,-0.784
857,0.191188,857,0.13499,857,-0.848
858,0.177093,858,0.122718,858,-0.912
859,0.161872,859,0.111981,859,-0.976
860,0.146036,860,0.0997088,860,-0.96
861,0.130219,861,0.0859029,861,-0.896
862,0.114826,862,0.0720971,862,-0.832
863,0.100111,863,0.0582913,863,-0.768
864,0.0862393,864,0.0444854,864,-0.704
865,0.0733133,865,0.0322136,865,-0.64
866,0.0613993,866,0.0199418,866,-0.576
867,0.0505394,867,0.00920388,867,-0.512
868,0.0407601,868,0,868,-0.448
869,0.0320785,869,-0.00920388,869,-0.384
870,0.0245053,870,-0.0168738,870,-0.32
871,0.0180474,871,-0.0245437,871,-0.256
872,0.0127091,872,-0.0306796,872,-0.192
873,0.00849334,873,-0.0352816,873,-0.128
874,0.00540177,874,-0.0383495,874,-0.064
875,0.00343552,875,-0.0414175,875,0
876,0.00259533,876,-0.0429515,876,0.064
877,0.00288164,877,-0.0429515,877,0.128
878,0.00429474,878,-0.0429515,878,0.192
879,0.00683481,879,-0.0429515,879,0.256
880,0.010502,880,-0.0429515,880,0.32
881,0.0152963,881,-0.0429515,881,0.384
882,0.0212179,882,-0.0398835,882,0.448
883,0.0282667,883,-0.0352816,883,0.512
884,0.0364427,884,-0.0306796,884,0.576
885,0.045746,885,-0.0245437,885,0.64
886,0.0561767,886,-0.0184078,886,0.704
887,0.0677346,887,-0.0107379,887,0.768
888,0.0804198,888,-0.00153398,888,0.832
889,0.0942322,889,0.0076699,889,0.896
890,0.109172,890,0.0199418,890,0.96
891,0.124931,891,0.0322136,891,0.976
892,0.140802,892,0.0444854,892,0.912
893,0.156332,893,0.0598253,893,0.848
894,0.171236,894,0.0720971,894,0.784
895,0.185331,895,0.0859029,895,0.72
896,0.198502,896,0.0981748,896,0.656
897,0.210674,897,0.110447,897,0.592
898,0.2218,898,0.121184,898,0.528
899,0.231852,899,0.131922,899,0.464
900,0.240809,900,0.141126,900,0.4
901,0.24866,901,0.15033,901,0.336
902,0.255398,902,0.156466,902,0.272
903,0.261016,903,0.162602,903,0.208
904,0.265513,904,0.167204,904,0.144
905,0.268885,905,0.170272,905,0.08
906,0.271133,906,0.17334,906,0.016
907,0.272255,907,0.174874,907,-0.048
908,0.27225,908,0.174874,908,-0.112
909,0.271119,909,0.174874,909,-0.176
910,0.268861,910,0.174874,910,-0.24
911,0.265475,911,0.174874,911,-0.304
912,0.260963,912,0.174874,912,-0.368
913,0.255323,913,0.17334,913,-0.432
914,0.248556,914,0.168738,914,-0.496
915,0.240662,915,0.164136,915,-0.56
916,0.23164,916,0.159534,916,-0.624
917,0.221491,917,0.151864,917,-0.688
918,0.210215,918,0.144194,918,-0.752
919,0.197812,919,0.13499,919,-0.816
920,0.184281,920,0.125786,920,-0.88
921,0.169623,921,0.113515,921,-0.944
922,0.153941,922,0.102777,922,-0.992
923,0.138017,923,0.0889709,923,-0.928
924,0.122349,924,0.0751651,924,-0.864
925,0.107256,925,0.0613592,925,-0.8
926,0.0929374,926,0.0460194,926,-0.736
927,0.0795224,927,0.0337476,927,-0.672
928,0.0670923,928,0.0230097,928,-0.608
929,0.0556989,929,0.0107379,929,-0.544
930,0.0453751,930,0,930,-0.48
931,0.036142,931,-0.00920388,931,-0.416
932,0.028013,932,-0.0184078,932,-0.352
933,0.0209963,933,-0.0245437,933,-0.288
934,0.0150976,934,-0.0322136,934,-0.224
935,0.0103202,935,-0.0368155,935,-0.16
936,0.00666621,936,-0.0414175,936,-0.096
937,0.00413712,937,-0.0444854,937,-0.032
938,0.00273379,938,-0.0460194,938,0.032
939,0.00245678,939,-0.0475534,939,0.096
940,0.00330644,940,-0.0475534,940,0.16
941,0.005283,941,-0.0475534,941,0.224
942,0.0083866,942,-0.0475534,942,0.288
943,0.0126173,943,-0.0475534,943,0.352
944,0.0179753,944,-0.0460194,944,0.416
945,0.0244604,945,-0.0414175,945,0.48
946,0.0320729,946,-0.0383495,946,0.544
947,0.0408126,947,-0.0337476,947,0.608
948,0.0506795,948,-0.0260777,948,0.672
949,0.0616738,949,-0.0199418,949,0.736
950,0.0737953,950,-0.0107379,950,0.8
951,0.0870442,951,-0.00153398,951,0.864
952,0.10142,952,0.0107379,952,0.928
953,0.116924,953,0.0214757,953,0.992
954,0.132836,954,0.0337476,954,0.944
955,0.148599,955,0.0475534,955,0.88
956,0.163856,956,0.0613592,956,0.816
957,0.17838,957,0.0736311,957,0.752
958,0.192029,958,0.0874369,958,0.688
959,0.204711,959,0.0997088,959,0.624
960,0.216367,960,0.110447,960,0.56
961,0.22696,961,0.122718,961,0.496
962,0.236467,962,0.131922,962,0.432
963,0.244873,963,0.139592,963,0.368
964,0.252168,964,0.147262,964,0.304
965,0.258347,965,0.153398,965,0.24
966,0.263405,966,0.159534,966,0.176
967,0.26734,967,0.164136,967,0.112
968,0.27015,968,0.167204,968,0.048
969,0.271835,969,0.168738,969,-0.016
970,0.272393,970,0.168738,970,-0.08
971,0.271825,971,0.168738,971,-0.144
972,0.270131,972,0.168738,972,-0.208
973,0.267309,973,0.168738,973,-0.272
974,0.26336,974,0.168738,974,-0.336
975,0.258284,975,0.168738,975,-0.4
976,0.25208,976,0.16567,976,-0.464
977,0.24475,977,0.161068,977,-0.528
978,0.236292,978,0.156466,978,-0.592
979,0.226707,979,0.148796,979,-0.656
980,0.215994,980,0.14266,980,-0.72
981,0.204155,981,0.133456,981,-0.784
982,0.191188,982,0.124252,982,-0.848
983,0.177093,983,0.115049,983,-0.912
984,0.161872,984,0.102777,984,-0.976
985,0.146036,985,0.0889709,985,-0.96
986,0.130219,986,0.076699,986,-0.896
987,0.114826,987,0.0628932,987,-0.832
988,0.100111,988,0.0490874,988,-0.768
989,0.0862393,989,0.0352816,989,-0.704
990,0.0733133,990,0.0230097,990,-0.64
991,0.0613993,991,0.0107379,991,-0.576
992,0.0505394,992,0,992,-0.512
993,0.0407601,993,-0.0107379,993,-0.448
994,0.0320785,994,-0.0199418,994,-0.384
995,0.0245053,995,-0.0276117,995,-0.32
996,0.0180474,996,-0.0352816,996,-0.256
997,0.0127091,997,-0.0398835,997,-0.192
998,0.00849334,998,-0.0460194,998,-0.128
999,0.00540177,999,-0.0490874,999,-0.064
1000,0.00343552,1000,-0.0506214,1000,0
